timestamp,cone_type,rel_x_sensor,rel_y_sensor,confidence,label
33.0,left,-5.665,2.945,0.88,real
33.0,left,-11.291,0.787,0.77,real
33.0,left,-17.177,-2.733,0.99,real
33.0,right,-1.294,-3.654,0.82,real
33.0,right,-5.46,-4.156,0.98,real
33.0,right,-9.998,-6.295,0.82,real
33.0,right,-14.495,-8.973,0.92,real
33.1,left,0.027,3.608,0.91,real
33.1,left,-5.577,2.702,0.93,real
33.1,left,-11.213,1.163,0.85,real
33.1,left,-17.031,-2.293,0.87,real
33.1,right,-1.286,-3.457,0.79,real
33.1,right,-5.463,-4.382,0.97,real
33.1,right,-9.759,-6.011,0.86,real
33.1,right,-14.088,-8.751,0.81,real
33.2,left,-5.329,2.924,0.94,real
33.2,left,-11.366,1.013,0.91,real
33.2,left,-16.821,-2.117,0.93,real
33.2,right,-1.119,-3.569,0.9,real
33.2,right,-5.285,-4.051,0.88,real
33.2,right,-9.596,-5.741,0.83,real
33.2,right,-14.265,-8.386,0.9,real
33.2,right,-18.619,-11.915,0.76,real
33.3,left,-5.121,3.034,0.94,real
33.3,left,-10.457,0.899,0.89,real
33.3,left,-16.519,-1.887,0.9,real
33.3,left,-21.964,-5.285,0.9,real
33.3,right,-0.8,-3.184,0.89,real
33.3,right,-4.966,-4.269,0.76,real
33.3,right,-9.366,-5.676,0.82,real
33.3,right,-14.042,-7.917,0.72,real
33.3,right,-18.468,-11.829,0.82,real
33.4,left,-4.694,2.963,0.93,real
33.4,left,-10.561,1.315,0.83,real
33.4,left,-16.075,-1.334,0.99,real
33.4,left,-21.728,-5.226,0.9,real
33.4,right,-0.159,-3.466,0.88,real
33.4,right,-4.86,-3.877,0.88,real
33.4,right,-9.299,-5.222,0.93,real
33.4,right,-13.834,-8.142,0.84,real
33.4,right,-18.263,-11.154,0.86,real
33.5,left,-4.134,2.809,0.88,real
33.5,left,-9.993,1.57,0.89,real
33.5,left,-15.917,-1.671,0.87,real
33.5,left,-21.335,-5.17,0.9,real
33.5,right,-0.256,-3.306,0.91,real
33.5,right,-4.439,-3.851,0.84,real
33.5,right,-9.228,-5.193,0.87,real
33.5,right,-13.617,-8.032,0.87,real
33.5,right,-18.389,-11.076,0.91,real
33.5,unknown,-17.346,-7.166,0.35,ghost
33.6,left,-3.974,2.965,0.82,real
33.6,left,-9.652,1.614,0.96,real
33.6,left,-15.564,-1.114,0.83,real
33.6,left,-21.101,-4.773,0.84,real
33.6,right,-4.083,-4.139,0.88,real
33.6,right,-8.6,-5.221,0.85,real
33.6,right,-13.447,-7.944,0.91,real
33.6,right,-18.136,-10.794,0.81,real
33.6,left,-2.507,6.145,0.31,ghost
33.7,left,-3.597,3.133,0.97,real
33.7,left,-9.369,1.808,0.96,real
33.7,left,-15.347,-0.604,0.9,real
33.7,left,-21.191,-4.221,0.93,real
33.7,right,-4.294,-3.638,0.93,real
33.7,right,-8.433,-5.108,0.93,real
33.7,right,-13.24,-7.459,0.81,real
33.7,right,-18.032,-10.274,0.85,real
33.8,left,-3.412,3.083,0.94,real
33.8,left,-9.114,1.809,0.87,real
33.8,left,-15.167,-0.599,0.91,real
33.8,left,-20.689,-3.97,0.86,real
33.8,right,-3.992,-3.863,0.79,real
33.8,right,-8.39,-4.9,0.94,real
33.8,right,-13.117,-7.359,0.8,real
33.8,right,-17.701,-10.882,0.89,real
33.9,left,-2.718,3.258,0.87,real
33.9,left,-9.178,2.032,0.93,real
33.9,left,-14.861,-0.505,0.82,real
33.9,left,-20.614,-3.627,0.75,real
33.9,right,-3.562,-3.82,0.9,real
33.9,right,-8.138,-5.517,0.85,real
33.9,right,-12.942,-7.255,0.82,real
33.9,right,-17.449,-10.387,0.87,real
34.0,left,-2.774,3.383,0.98,real
34.0,left,-8.792,2.253,0.99,real
34.0,left,-14.46,-0.203,0.81,real
34.0,left,-20.633,-3.601,0.93,real
34.0,right,-3.597,-3.705,0.99,real
34.0,right,-7.639,-4.62,0.82,real
34.0,right,-12.557,-6.595,0.88,real
34.0,right,-17.749,-9.898,0.85,real
34.1,left,-2.276,3.213,0.79,real
34.1,left,-7.924,2.373,0.93,real
34.1,left,-14.161,0.159,0.93,real
34.1,left,-20.32,-3.158,0.88,real
34.1,right,-3.134,-3.534,0.73,real
34.1,right,-7.539,-4.828,0.93,real
34.1,right,-12.38,-7.178,0.92,real
34.1,right,-17.083,-9.802,0.92,real
34.2,left,-1.742,3.278,0.79,real
34.2,left,-8.024,2.128,0.97,real
34.2,left,-13.971,0.147,0.85,real
34.2,left,-19.96,-3.433,0.89,real
34.2,right,-2.929,-3.56,0.89,real
34.2,right,-7.347,-4.892,0.84,real
34.2,right,-12.318,-6.643,0.9,real
34.2,right,-16.947,-9.684,0.76,real
34.3,left,-1.845,3.141,0.98,real
34.3,left,-7.322,2.496,0.95,real
34.3,left,-13.597,0.106,0.87,real
34.3,left,-19.867,-2.892,0.88,real
34.3,right,-2.51,-3.539,0.93,real
34.3,right,-7.129,-4.699,0.88,real
34.3,right,-12.126,-6.684,0.85,real
34.3,right,-17.107,-9.556,0.83,real
34.4,left,-1.223,3.771,0.67,real
34.4,left,-7.227,2.446,0.99,real
34.4,left,-13.27,0.434,0.85,real
34.4,left,-19.526,-2.654,0.87,real
34.4,right,-2.436,-3.559,0.82,real
34.4,right,-7.081,-4.558,0.95,real
34.4,right,-12.099,-6.183,0.84,real
34.4,right,-16.704,-9.199,0.84,real
34.5,left,-0.868,3.304,0.98,real
34.5,left,-6.688,2.521,0.74,real
34.5,left,-13.286,0.714,0.9,real
34.5,left,-19.191,-2.038,0.92,real
34.5,right,-2.409,-3.454,0.94,real
34.5,right,-6.891,-4.376,0.84,real
34.5,right,-11.622,-6.288,0.89,real
34.5,right,-16.457,-8.679,0.88,real
34.6,left,-0.414,3.57,0.99,real
34.6,left,-6.861,2.536,0.85,real
34.6,left,-12.452,0.901,0.79,real
34.6,left,-18.847,-2.112,0.91,real
34.6,right,-1.776,-3.263,0.9,real
34.6,right,-6.196,-4.322,0.91,real
34.6,right,-11.361,-6.151,0.92,real
34.6,right,-16.295,-8.581,0.89,real
34.7,left,-0.418,3.513,0.95,real
34.7,left,-5.94,2.644,0.94,real
34.7,left,-12.467,1.185,0.95,real
34.7,left,-18.48,-1.9,0.93,real
34.7,right,-1.562,-3.367,0.87,real
34.7,right,-6.176,-4.198,0.77,real
34.7,right,-11.157,-5.944,0.95,real
34.7,right,-16.383,-8.233,0.89,real
34.7,right,-21.247,-11.903,0.91,real
34.7,left,-4.703,-1.336,0.39,ghost
34.8,left,-5.959,2.706,0.95,real
34.8,left,-12.226,1.204,0.87,real
34.8,left,-18.083,-1.623,0.87,real
34.8,right,-1.35,-3.48,0.82,real
34.8,right,-5.826,-4.201,0.92,real
34.8,right,-10.828,-5.894,0.95,real
34.8,right,-15.972,-8.239,0.83,real
34.8,right,-20.894,-11.489,0.9,real
34.9,left,-5.925,2.769,0.92,real
34.9,left,-11.995,1.375,0.86,real
34.9,left,-18.023,-1.158,0.96,real
34.9,right,-1.28,-3.388,0.98,real
34.9,right,-5.89,-3.82,0.89,real
34.9,right,-10.596,-5.745,0.94,real
34.9,right,-15.887,-7.951,0.91,real
34.9,right,-21.001,-11.405,0.89,real
35.0,left,-5.009,2.936,0.91,real
35.0,left,-11.394,1.399,0.92,real
35.0,left,-17.633,-1.327,0.99,real
35.0,right,-0.776,-3.49,0.86,real
35.0,right,-5.479,-4.217,0.87,real
35.0,right,-10.578,-5.541,0.81,real
35.0,right,-16.089,-7.892,0.7,real
35.0,right,-20.537,-11.048,0.83,real
35.1,left,-4.93,3.114,0.82,real
35.1,left,-11.23,1.689,0.76,real
35.1,left,-17.395,-1.31,0.9,real
35.1,right,-0.144,-3.459,0.92,real
35.1,right,-5.265,-3.917,0.85,real
35.1,right,-9.945,-5.077,0.89,real
35.1,right,-15.526,-7.66,0.84,real
35.1,right,-20.403,-10.242,0.66,real
35.2,left,-4.47,3.4,0.86,real
35.2,left,-10.64,1.658,0.86,real
35.2,left,-17.342,-0.836,0.87,real
35.2,right,-0.169,-3.137,0.9,real
35.2,right,-5.588,-3.531,0.77,real
35.2,right,-9.481,-5.036,0.89,real
35.2,right,-15.199,-7.536,0.82,real
35.2,right,-20.547,-10.321,0.95,real
35.3,left,-3.997,3.073,0.93,real
35.3,left,-10.611,1.716,0.86,real
35.3,left,-16.849,-0.54,0.8,real
35.3,right,-5.206,-3.786,0.89,real
35.3,right,-9.565,-5.536,0.8,real
35.3,right,-15.161,-7.306,0.84,real
35.3,right,-20.252,-10.111,0.93,real
35.4,left,-3.574,3.114,0.84,real
35.4,left,-9.951,1.772,0.92,real
35.4,left,-16.135,-0.509,0.9,real
35.4,right,-4.436,-3.837,0.88,real
35.4,right,-9.574,-4.775,0.84,real
35.4,right,-14.687,-7.308,0.92,real
35.4,right,-19.626,-9.938,0.9,real
35.5,left,-3.784,3.351,0.94,real
35.5,left,-9.398,2.119,0.91,real
35.5,left,-16.245,-0.561,0.99,real
35.5,right,-4.013,-3.842,0.86,real
35.5,right,-9.283,-4.802,0.96,real
35.5,right,-14.56,-7.29,0.94,real
35.5,right,-19.874,-9.439,0.83,real
35.6,left,-3.121,3.043,0.99,real
35.6,left,-9.357,1.853,0.93,real
35.6,left,-15.98,0.459,0.89,real
35.6,right,-4.012,-3.981,0.9,real
35.6,right,-8.862,-4.897,0.9,real
35.6,right,-14.342,-6.827,0.91,real
35.6,right,-19.676,-9.495,0.84,real
35.7,left,-2.772,3.279,0.9,real
35.7,left,-9.187,2.376,0.94,real
35.7,left,-15.503,0.016,0.99,real
35.7,right,-3.392,-3.664,0.92,real
35.7,right,-8.262,-4.367,0.94,real
35.7,right,-13.707,-6.535,0.74,real
35.7,right,-19.184,-9.508,0.99,real
35.8,left,-2.518,3.122,0.93,real
35.8,left,-8.428,2.225,0.78,real
35.8,left,-15.596,0.29,0.96,real
35.8,left,-21.642,-2.581,0.99,real
35.8,right,-3.268,-3.475,0.84,real
35.8,right,-7.922,-4.97,0.83,real
35.8,right,-13.592,-6.332,0.86,real
35.8,right,-19.086,-9.199,0.83,real
35.9,left,-2.032,3.596,0.89,real
35.9,left,-8.462,2.354,0.98,real
35.9,left,-15.054,0.539,0.84,real
35.9,left,-21.549,-2.355,0.99,real
35.9,right,-3.2,-3.714,0.95,real
35.9,right,-8.177,-4.344,0.99,real
35.9,right,-13.078,-6.591,0.8,real
35.9,right,-19.24,-8.824,0.9,real
36.0,left,-1.735,3.211,0.86,real
36.0,left,-8.248,2.65,0.79,real
36.0,left,-14.431,1.057,0.91,real
36.0,left,-21.09,-2.531,0.95,real
36.0,right,-2.793,-3.55,0.91,real
36.0,right,-7.869,-4.457,0.78,real
36.0,right,-13.012,-6.156,0.75,real
36.0,right,-18.654,-8.613,0.76,real
36.1,left,-1.31,3.616,0.98,real
36.1,left,-7.87,2.467,0.86,real
36.1,left,-14.278,1.001,0.96,real
36.1,left,-20.691,-2.05,0.81,real
36.1,right,-2.769,-3.387,0.82,real
36.1,right,-7.619,-4.289,0.83,real
36.1,right,-13.321,-5.858,0.88,real
36.1,right,-18.415,-8.625,0.87,real
36.1,unknown,-5.352,5.452,0.5,ghost
36.2,left,-0.777,3.498,0.99,real
36.2,left,-7.137,2.681,0.99,real
36.2,left,-13.978,0.716,0.94,real
36.2,left,-20.241,-1.706,0.86,real
36.2,right,-1.863,-3.105,0.95,real
36.2,right,-7.691,-4.101,0.87,real
36.2,right,-12.998,-6.136,0.78,real
36.2,right,-18.186,-8.463,0.75,real
36.3,left,-0.528,3.182,0.92,real
36.3,left,-6.884,2.621,0.92,real
36.3,left,-13.381,1.279,0.99,real
36.3,left,-20.264,-1.637,0.87,real
36.3,right,-1.677,-3.657,0.93,real
36.3,right,-7.206,-4.102,0.83,real
36.3,right,-12.494,-6.196,0.85,real
36.3,right,-18.165,-8.207,0.99,real
36.4,left,-0.21,3.676,0.85,real
36.4,left,-6.978,3.031,0.81,real
36.4,left,-13.13,1.285,0.79,real
36.4,left,-19.962,-1.477,0.92,real
36.4,right,-1.664,-3.39,0.81,real
36.4,right,-6.781,-4.238,0.82,real
36.4,right,-12.161,-5.685,0.99,real
36.4,right,-17.91,-8.254,0.93,real
36.5,left,-6.047,2.556,0.9,real
36.5,left,-12.753,1.267,0.88,real
36.5,left,-19.357,-1.056,0.99,real
36.5,right,-1.401,-3.631,0.88,real
36.5,right,-6.315,-3.926,0.94,real
36.5,right,-12.174,-5.663,0.86,real
36.5,right,-17.495,-7.834,0.84,real
36.6,left,-5.828,2.886,0.91,real
36.6,left,-12.45,1.399,0.86,real
36.6,left,-18.835,-0.934,0.96,real
36.6,right,-1.166,-3.363,0.82,real
36.6,right,-6.146,-4.003,0.8,real
36.6,right,-11.467,-5.421,0.9,real
36.6,right,-17.307,-7.503,0.75,real
36.7,left,-5.284,2.89,0.89,real
36.7,left,-12.003,1.515,0.71,real
36.7,left,-18.56,-0.79,0.78,real
36.7,right,-0.843,-3.504,0.79,real
36.7,right,-5.75,-3.829,0.82,real
36.7,right,-11.296,-5.274,0.86,real
36.7,right,-16.968,-7.515,0.79,real
36.8,left,-5.085,2.972,0.79,real
36.8,left,-11.968,1.794,0.92,real
36.8,left,-18.622,-0.432,0.99,real
36.8,right,-0.359,-3.452,0.84,real
36.8,right,-5.456,-3.906,0.84,real
36.8,right,-11.072,-5.229,0.84,real
36.8,right,-16.859,-7.412,0.74,real
36.9,left,-4.548,2.98,0.85,real
36.9,left,-11.433,1.917,0.97,real
36.9,left,-18.532,-0.149,0.99,real
36.9,right,-0.27,-3.128,0.94,real
36.9,right,-5.236,-3.979,0.92,real
36.9,right,-11.103,-4.547,0.88,real
36.9,right,-16.334,-7.183,0.91,real
36.9,right,-22.132,-9.727,0.94,real
37.0,left,-4.14,3.465,0.99,real
37.0,left,-11.057,2.06,0.99,real
37.0,left,-17.616,-0.428,0.9,real
37.0,right,-4.973,-3.742,0.86,real
37.0,right,-10.774,-5.172,0.87,real
37.0,right,-16.003,-6.981,0.81,real
37.0,right,-21.601,-9.631,0.83,real
37.1,left,-3.87,3.563,0.92,real
37.1,left,-10.815,2.112,0.81,real
37.1,left,-17.767,-0.089,0.88,real
37.1,right,-4.778,-3.742,0.83,real
37.1,right,-10.459,-4.787,0.9,real
37.1,right,-16.011,-7.182,0.78,real
37.1,right,-21.785,-9.892,0.87,real
37.2,left,-3.592,2.949,0.99,real
37.2,left,-10.641,2.052,0.91,real
37.2,left,-16.995,0.35,0.87,real
37.2,right,-4.495,-3.822,0.94,real
37.2,right,-10.167,-5.045,0.88,real
37.2,right,-15.217,-6.849,0.86,real
37.2,right,-21.16,-9.295,0.79,real
37.3,left,-3.194,3.14,0.87,real
37.3,left,-9.979,2.421,0.87,real
37.3,left,-17.048,0.1,0.92,real
37.3,right,-4.26,-3.462,0.88,real
37.3,right,-9.495,-5.12,0.97,real
37.3,right,-15.338,-6.529,0.91,real
37.3,right,-21.315,-9.093,0.91,real
37.4,left,-2.67,3.445,0.95,real
37.4,left,-9.388,2.462,0.95,real
37.4,left,-16.668,0.284,0.92,real
37.4,right,-3.699,-3.294,0.99,real
37.4,right,-9.46,-4.446,0.89,real
37.4,right,-14.912,-6.355,0.92,real
37.4,right,-20.601,-9.203,0.86,real
37.5,left,-2.394,3.356,0.83,real
37.5,left,-9.344,2.548,0.98,real
37.5,left,-16.241,0.75,0.9,real
37.5,right,-3.517,-3.546,0.84,real
37.5,right,-9.051,-4.305,0.88,real
37.5,right,-14.873,-6.28,0.96,real
37.5,right,-20.613,-8.646,0.81,real
37.6,left,-1.896,3.234,0.8,real
37.6,left,-8.841,2.81,0.92,real
37.6,left,-15.561,1.126,0.88,real
37.6,right,-3.191,-3.687,0.89,real
37.6,right,-8.776,-4.469,0.89,real
37.6,right,-14.692,-6.058,0.81,real
37.6,right,-20.429,-8.651,0.92,real
37.7,left,-1.614,3.354,0.82,real
37.7,left,-8.446,2.407,0.88,real
37.7,left,-15.398,1.189,0.88,real
37.7,right,-2.662,-3.544,0.92,real
37.7,right,-8.316,-4.33,0.9,real
37.7,right,-14.297,-6.32,0.89,real
37.7,right,-19.942,-8.131,0.89,real
37.8,left,-1.32,3.333,0.82,real
37.8,left,-7.808,3.114,0.78,real
37.8,left,-14.934,1.154,0.88,real
37.8,right,-2.579,-3.595,0.8,real
37.8,right,-8.417,-4.26,0.84,real
37.8,right,-13.833,-5.883,0.9,real
37.8,right,-19.543,-8.385,0.77,real
37.9,left,-1.027,3.425,0.96,real
37.9,left,-7.726,2.769,0.81,real
37.9,left,-14.976,0.946,0.8,real
37.9,left,-21.982,-1.044,0.85,real
37.9,right,-2.12,-3.362,0.78,real
37.9,right,-8.255,-4.274,0.94,real
37.9,right,-13.34,-5.842,0.94,real
37.9,right,-19.37,-8.227,0.95,real
38.0,left,-0.525,3.267,0.99,real
38.0,left,-7.063,3.217,0.96,real
38.0,left,-14.193,1.16,0.83,real
38.0,left,-21.608,-1.096,0.87,real
38.0,right,-2.115,-3.594,0.83,real
38.0,right,-6.942,-4.426,0.87,real
38.0,right,-13.291,-5.425,0.87,real
38.0,right,-18.928,-7.633,0.7,real
38.1,left,-0.297,3.539,0.99,real
38.1,left,-6.706,2.922,0.84,real
38.1,left,-14.033,1.199,0.86,real
38.1,left,-20.969,-0.831,0.85,real
38.1,right,-1.831,-3.494,0.88,real
38.1,right,-7.07,-4.311,0.94,real
38.1,right,-12.984,-5.231,0.92,real
38.1,right,-18.922,-7.588,0.85,real
38.2,left,-6.713,3.14,0.78,real
38.2,left,-13.682,1.505,0.85,real
38.2,left,-21.287,-0.856,0.97,real
38.2,right,-1.299,-3.492,0.82,real
38.2,right,-6.825,-4.11,0.79,real
38.2,right,-12.207,-5.577,0.92,real
38.2,right,-18.573,-7.372,0.94,real
38.3,left,-6.138,3.184,0.79,real
38.3,left,-13.135,1.657,0.92,real
38.3,left,-20.197,-0.545,0.96,real
38.3,right,-0.977,-3.265,0.82,real
38.3,right,-6.209,-4.213,0.84,real
38.3,right,-12.346,-5.102,0.9,real
38.3,right,-18.457,-7.147,0.81,real
38.4,left,-5.855,3.129,0.89,real
38.4,left,-12.464,1.965,0.78,real
38.4,left,-20.126,-0.306,0.84,real
38.4,right,-0.535,-3.631,0.94,real
38.4,right,-6.304,-3.762,0.86,real
38.4,right,-11.997,-4.962,0.87,real
38.4,right,-17.907,-7.232,0.75,real
38.5,left,-5.483,3.121,0.93,real
38.5,left,-12.277,1.952,0.91,real
38.5,left,-19.569,-0.448,0.87,real
38.5,right,-0.246,-3.396,0.78,real
38.5,right,-5.808,-3.788,0.89,real
38.5,right,-11.768,-5.026,0.8,real
38.5,right,-17.637,-7.215,0.92,real
38.6,left,-4.912,3.166,0.88,real
38.6,left,-11.85,1.991,0.88,real
38.6,left,-19.258,-0.009,0.86,real
38.6,right,-5.579,-3.869,0.75,real
38.6,right,-11.404,-4.883,0.89,real
38.6,right,-17.418,-6.926,0.99,real
38.7,left,-4.603,3.548,0.84,real
38.7,left,-11.589,2.442,0.82,real
38.7,left,-18.761,0.156,0.85,real
38.7,right,-5.254,-3.514,0.93,real
38.7,right,-11.283,-4.649,0.86,real
38.7,right,-16.91,-6.912,0.96,real
38.8,left,-4.19,3.481,0.95,real
38.8,left,-11.497,2.1,0.87,real
38.8,left,-18.539,0.463,0.9,real
38.8,right,-4.959,-3.722,0.79,real
38.8,right,-10.394,-4.714,0.87,real
38.8,right,-17.049,-6.256,0.77,real
38.9,left,-3.903,3.131,0.87,real
38.9,left,-11.094,2.477,0.82,real
38.9,left,-18.376,0.443,0.9,real
38.9,right,-4.374,-3.534,0.87,real
38.9,right,-10.204,-4.596,0.76,real
38.9,right,-16.293,-6.673,0.86,real
39.0,left,-3.617,3.437,0.83,real
39.0,left,-10.311,2.353,0.74,real
39.0,left,-17.582,0.507,0.8,real
39.0,right,-4.236,-3.753,0.94,real
39.0,right,-9.985,-4.444,0.83,real
39.0,right,-16.367,-6.336,0.9,real
39.0,right,-22.003,-8.89,0.98,real
39.1,left,-3.078,3.863,0.92,real
39.1,left,-9.906,2.453,0.99,real
39.1,left,-17.568,0.35,0.88,real
39.1,right,-3.596,-3.832,0.92,real
39.1,right,-9.958,-4.728,0.99,real
39.1,right,-15.842,-5.836,0.8,real
39.1,right,-21.772,-8.307,0.86,real
39.2,left,-2.478,3.487,0.86,real
39.2,left,-9.78,2.374,0.87,real
39.2,left,-17.131,0.655,0.99,real
39.2,right,-3.481,-3.465,0.79,real
39.2,right,-9.233,-4.361,0.84,real
39.2,right,-15.522,-5.625,0.83,real
39.2,right,-21.468,-8.138,0.87,real
39.3,left,-2.191,3.792,0.83,real
39.3,left,-9.222,2.529,0.8,real
39.3,left,-16.465,0.938,0.81,real
39.3,right,-2.936,-3.592,0.9,real
39.3,right,-8.861,-4.422,0.91,real
39.3,right,-15.086,-5.886,0.82,real
39.3,right,-21.112,-8.12,0.83,real
39.4,left,-1.74,3.037,0.82,real
39.4,left,-8.985,2.439,0.99,real
39.4,left,-16.396,1.028,0.87,real
39.4,right,-2.43,-3.364,0.95,real
39.4,right,-8.588,-4.224,0.89,real
39.4,right,-14.696,-5.653,0.73,real
39.4,right,-20.776,-7.86,0.9,real
39.5,left,-1.419,3.267,0.88,real
39.5,left,-8.489,3.07,0.85,real
39.5,left,-16.093,1.349,0.92,real
39.5,right,-2.302,-3.897,0.96,real
39.5,right,-8.563,-4.047,0.88,real
39.5,right,-14.343,-6.056,0.86,real
39.5,right,-20.185,-7.556,0.96,real
39.6,left,-1.134,3.446,0.9,real
39.6,left,-8.394,2.809,0.84,real
39.6,left,-15.312,1.467,0.99,real
39.6,right,-2.078,-3.48,0.99,real
39.6,right,-8.091,-4.225,0.8,real
39.6,right,-14.23,-5.296,0.87,real
39.6,right,-19.84,-7.828,0.92,real
39.7,left,-0.443,3.364,0.93,real
39.7,left,-7.928,2.511,0.76,real
39.7,left,-14.995,1.385,0.86,real
39.7,right,-1.712,-3.499,0.97,real
39.7,right,-7.679,-4.375,0.97,real
39.7,right,-13.511,-4.893,0.79,real
39.7,right,-20.031,-7.408,0.89,real
39.8,left,-0.139,3.426,0.9,real
39.8,left,-7.221,2.766,0.88,real
39.8,left,-14.83,1.75,0.83,real
39.8,left,-21.95,-0.73,0.88,real
39.8,right,-1.558,-3.167,0.88,real
39.8,right,-7.037,-4.333,0.9,real
39.8,right,-13.656,-5.581,0.84,real
39.8,right,-19.351,-7.48,0.83,real
39.9,left,-6.944,3.095,0.88,real
39.9,left,-14.512,1.867,0.84,real
39.9,left,-21.418,-0.539,0.92,real
39.9,right,-1.105,-3.431,0.88,real
39.9,right,-6.809,-3.735,0.97,real
39.9,right,-13.346,-5.573,0.85,real
39.9,right,-18.845,-6.992,0.89,real
40.0,left,-6.701,3.057,0.78,real
40.0,left,-14.109,1.685,0.91,real
40.0,left,-20.975,-0.212,0.92,real
40.0,right,-0.483,-3.562,0.89,real
40.0,right,-6.655,-4.088,0.94,real
40.0,right,-12.738,-4.926,0.86,real
40.0,right,-19.005,-6.97,0.99,real
40.1,left,-5.896,3.047,0.79,real
40.1,left,-13.492,2.081,0.92,real
40.1,left,-20.585,0.077,0.93,real
40.1,right,-0.252,-3.38,0.93,real
40.1,right,-6.335,-3.815,0.78,real
40.1,right,-12.609,-4.661,0.79,real
40.1,right,-18.481,-6.589,0.84,real
40.2,left,-5.519,2.98,0.91,real
40.2,left,-13.038,1.697,0.89,real
40.2,left,-20.439,-0.004,0.88,real
40.2,right,-6.089,-3.723,0.94,real
40.2,right,-11.864,-4.784,0.81,real
40.2,right,-17.827,-6.738,0.79,real
40.3,left,-5.18,3.29,0.88,real
40.3,left,-12.79,2.304,0.9,real
40.3,left,-19.52,0.028,0.75,real
40.3,right,-5.547,-3.787,0.9,real
40.3,right,-11.774,-4.753,0.83,real
40.3,right,-17.653,-6.615,0.9,real
40.4,left,-4.851,2.904,0.95,real
40.4,left,-12.453,2.059,0.96,real
40.4,left,-19.67,0.248,0.98,real
40.4,right,-5.208,-3.886,0.81,real
40.4,right,-11.562,-4.795,0.98,real
40.4,right,-17.518,-6.37,0.93,real
40.5,left,-4.599,3.429,0.86,real
40.5,left,-11.624,2.343,0.9,real
40.5,left,-18.99,0.347,0.89,real
40.5,right,-4.939,-3.465,0.97,real
40.5,right,-10.707,-4.767,0.91,real
40.5,right,-16.998,-6.102,0.99,real
40.6,left,-3.858,3.187,0.69,real
40.6,left,-11.542,2.464,0.85,real
40.6,left,-19.196,0.448,0.89,real
40.6,right,-4.393,-3.409,0.8,real
40.6,right,-10.259,-4.536,0.79,real
40.6,right,-16.71,-6.053,0.92,real
40.7,left,-3.943,3.299,0.7,real
40.7,left,-11.47,2.407,0.89,real
40.7,left,-18.516,0.751,0.79,real
40.7,right,-4.043,-3.452,0.86,real
40.7,right,-10.175,-4.133,0.86,real
40.7,right,-16.364,-5.784,0.89,real
40.8,left,-3.198,3.044,0.87,real
40.8,left,-10.759,2.538,0.99,real
40.8,left,-17.87,0.684,0.88,real
40.8,right,-3.591,-3.619,0.99,real
40.8,right,-9.975,-4.289,0.83,real
40.8,right,-16.194,-6.106,0.83,real
40.9,left,-2.641,3.347,0.76,real
40.9,left,-10.072,2.47,0.94,real
40.9,left,-17.626,1.147,0.85,real
40.9,right,-3.261,-3.567,0.94,real
40.9,right,-9.458,-4.403,0.7,real
40.9,right,-15.915,-5.538,0.83,real
40.9,right,-21.728,-7.44,0.89,real
41.0,left,-2.375,3.444,0.97,real
41.0,left,-10.067,2.827,0.89,real
41.0,left,-17.225,1.343,0.92,real
41.0,right,-3.036,-3.548,0.99,real
41.0,right,-8.822,-4.406,0.84,real
41.0,right,-15.127,-5.783,0.87,real
41.0,right,-21.245,-7.973,0.79,real
41.1,left,-1.546,3.827,0.99,real
41.1,left,-9.463,2.891,0.94,real
41.1,left,-16.62,1.109,0.91,real
41.1,right,-2.44,-3.438,0.89,real
41.1,right,-8.879,-4.483,0.99,real
41.1,right,-14.746,-5.872,0.95,real
41.1,right,-20.847,-7.416,0.84,real
41.2,left,-1.409,3.693,0.87,real
41.2,left,-9.038,2.864,0.86,real
41.2,left,-16.535,1.689,0.82,real
41.2,right,-1.891,-3.35,0.82,real
41.2,right,-8.456,-4.093,0.92,real
41.2,right,-14.804,-5.693,0.86,real
41.2,right,-20.107,-7.415,0.96,real
41.3,left,-1.065,3.518,0.87,real
41.3,left,-8.629,2.928,0.95,real
41.3,left,-16.079,1.55,0.99,real
41.3,right,-1.554,-3.511,0.72,real
41.3,right,-7.966,-3.996,0.92,real
41.3,right,-14.569,-5.332,0.86,real
41.3,right,-20.672,-6.952,0.76,real
41.3,left,-4.68,-7.588,0.33,ghost
41.4,left,-0.621,3.29,0.86,real
41.4,left,-8.032,2.927,0.73,real
41.4,left,-15.671,1.65,0.73,real
41.4,right,-1.72,-3.749,0.85,real
41.4,right,-7.647,-4.12,0.92,real
41.4,right,-13.644,-4.818,0.92,real
41.4,right,-19.668,-7.082,0.91,real
41.5,left,-0.174,3.303,0.87,real
41.5,left,-7.429,2.77,0.93,real
41.5,left,-15.182,1.705,0.97,real
41.5,right,-1.234,-3.366,0.87,real
41.5,right,-6.95,-3.85,0.76,real
41.5,right,-13.197,-5.039,0.84,real
41.5,right,-19.284,-6.741,0.89,real
41.6,left,-7.389,3.183,0.88,real
41.6,left,-14.633,1.778,0.86,real
41.6,left,-21.93,-0.065,0.87,real
41.6,right,-0.733,-3.663,0.78,real
41.6,right,-6.91,-3.91,0.86,real
41.6,right,-13.049,-4.809,0.85,real
41.6,right,-19.146,-6.663,0.95,real
41.7,left,-7.095,3.357,0.95,real
41.7,left,-14.123,2.135,0.89,real
41.7,left,-21.402,-0.069,0.87,real
